Trigram,Trigram_sum,p_abc,p_a_x_p_b_x_p_c,PMI
matter_how_much,1.0,0.0002872737719046251,5.689828441779529e-09,15.6237
mean_how_heavy,1.0,0.0002872737719046251,3.98287990924567e-08,12.8163
mean_like_a,1.0,0.0002872737719046251,3.8783293116279715e-06,6.2108
mean_like_equipment,1.0,0.0002872737719046251,3.1531132614861556e-08,13.1534
mean_like_review,1.0,0.0002872737719046251,3.1531132614861556e-08,13.1534
mean_like_when,1.0,0.0002872737719046251,2.7116774048780936e-06,6.7271
mean_like_you,1.0,0.0002872737719046251,7.693596358026218e-06,5.2226
mean_somebody_invent,1.0,0.0002872737719046251,6.273035857061931e-07,8.839
mean_that_need,1.0,0.0002872737719046251,4.6732457601815865e-07,9.2638
mean_that_they,1.0,0.0002872737719046251,1.7524671600680947e-06,7.3569
mean_that_you,1.0,0.0002872737719046251,1.4253399568553836e-05,4.333
mean_to_leave,1.0,0.0002872737719046251,3.1531132614861556e-08,13.1534
mean_when_you,1.0,0.0002872737719046251,6.964729334634261e-06,5.3662
mean_you_can,1.0,0.0002872737719046251,2.34857151981853e-06,6.9345
mean_you_save,1.0,0.0002872737719046251,6.316847536063632e-06,5.5071
measure_big_to,1.0,0.0002872737719046251,8.198094479864004e-07,8.4529
measure_height_and,1.0,0.0002872737719046251,1.3129279129406262e-07,11.0954
measure_how_long,1.0,0.0002872737719046251,3.205270022202468e-07,9.8078
measure_how_much,1.0,0.0002872737719046251,1.4793553948626775e-07,10.9232
measure_how_tall,1.0,0.0002872737719046251,1.7259146273397906e-07,10.7008
measure_it_10,1.0,0.0002872737719046251,9.369250834130289e-08,11.5822
measure_it_the,1.0,0.0002872737719046251,2.529697725215178e-06,6.8273
measure_it_would,1.0,0.0002872737719046251,9.369250834130289e-08,11.5822
measure_like_that,1.0,0.0002872737719046251,1.0306175917543319e-05,4.8008
measure_like_too,1.0,0.0002872737719046251,4.099047239932002e-07,9.4529
measure_my_big,1.0,0.0002872737719046251,2.5888719410096855e-08,13.4378
measure_my_pencil,1.0,0.0002872737719046251,1.8491942435783467e-09,17.2452
measure_something_and,1.0,0.0002872737719046251,7.002282202350007e-06,5.3585
measure_something_how,1.0,0.0002872737719046251,3.944947719633807e-06,6.1863
measure_something_like,1.0,0.0002872737719046251,9.369250834130291e-06,4.9383
measure_something_small,1.0,0.0002872737719046251,5.91742157945071e-07,8.9232
measure_the_length,2.0,0.0005745475438092502,1.3314198553764097e-07,12.0752
measure_the_weight,1.0,0.0002872737719046251,6.657099276882048e-08,12.0752
measure_this_be,1.0,0.0002872737719046251,1.8676861860141302e-07,10.587
measure_water_or,1.0,0.0002872737719046251,5.54758273073504e-08,12.3383
measure_what_chair,1.0,0.0002872737719046251,1.2944359705048428e-08,14.4378
measure_with_a,1.0,0.0002872737719046251,2.2745089196013664e-07,10.3027
medicine_or_something,1.0,0.0002872737719046251,2.2759313767118114e-07,10.3018
metal_be_wash,1.0,0.0002872737719046251,4.78893893849777e-09,15.8724
metal_in_a,1.0,0.0002872737719046251,1.5746600212624848e-07,10.8332
mexico_be_not,1.0,0.0002872737719046251,1.6282392390892418e-07,10.7849
mexico_they_tell,1.0,0.0002872737719046251,8.534742662669292e-09,15.0387
mexico_when_it,1.0,0.0002872737719046251,6.1981197825785e-07,8.8564
migrate_mean_to,1.0,0.0002872737719046251,6.306226522972311e-08,12.1534
migrate_over_the,1.0,0.0002872737719046251,1.280211399400394e-08,14.4538
military_and_fight,1.0,0.0002872737719046251,3.3664818280528882e-09,16.3808
mom_say_she,1.0,0.0002872737719046251,1.8966094805931764e-10,20.5306
mom_think_they,1.0,0.0002872737719046251,4.267371331334646e-09,16.0387
more_knowledge_in,1.0,0.0002872737719046251,1.280211399400394e-09,17.7757
move_to_another,1.0,0.0002872737719046251,4.504447516408794e-09,15.9607
move_to_place,1.0,0.0002872737719046251,4.054002764767914e-08,12.7908
much_a_book,1.0,0.0002872737719046251,5.248866737541615e-08,12.4181
much_air_in,1.0,0.0002872737719046251,1.1521902594603544e-08,14.6058
much_blood_pressure,1.0,0.0002872737719046251,1.2802113994003938e-09,17.7757
much_the_size,1.0,0.0002872737719046251,6.145014717121891e-08,12.1907
much_you_try,1.0,0.0002872737719046251,3.470795349485512e-07,9.6929
my_big_chair,1.0,0.0002872737719046251,2.9871599319342524e-09,16.5533
my_mom_think,1.0,0.0002872737719046251,4.267371331334646e-10,19.3606
n't_be_do,2.0,0.0005745475438092502,1.176642297188902e-05,5.6097
n't_be_possible,1.0,0.0002872737719046251,7.758081080366388e-07,8.5325
n't_do_and,1.0,0.0002872737719046251,8.271445851525945e-06,5.1181
n't_do_it,17.0,0.004883654122378627,8.853942038253123e-06,9.1074
n't_do_something,5.0,0.0014363688595231256,1.8639877975269735e-05,6.2679
n't_do_that,3.0,0.0008618213157138753,2.0503865772796706e-05,5.3934
n't_do_the,1.0,0.0002872737719046251,6.290958816653535e-06,5.513
n't_do_thing,1.0,0.0002872737719046251,4.659969493817434e-06,5.946
n't_figure_out,1.0,0.0002872737719046251,4.608761037841418e-08,12.6058
n't_finish_the,1.0,0.0002872737719046251,6.913141556762128e-08,12.0208
n't_know_what,2.0,0.0005745475438092502,9.857627775383033e-08,12.5089
n't_need_to,1.0,0.0002872737719046251,9.729606635442995e-07,8.2058
n't_really_do,1.0,0.0002872737719046251,6.98995424072615e-07,8.6829
n't_so_it,1.0,0.0002872737719046251,2.918881990632898e-07,9.9428
n't_so_something,1.0,0.0002872737719046251,6.145014717121891e-07,8.8688
na_blow_up,1.0,0.0002872737719046251,8.534742662669292e-10,18.3606
need_to_go,1.0,0.0002872737719046251,5.044981218377849e-07,9.1534
need_to_know,1.0,0.0002872737719046251,1.981956907219869e-07,10.5013
need_to_learn,1.0,0.0002872737719046251,1.8017790065635174e-07,10.6388
need_to_live,1.0,0.0002872737719046251,9.008895032817587e-08,11.6388
need_to_resin,1.0,0.0002872737719046251,1.8017790065635176e-08,13.9607
never_be_create,1.0,0.0002872737719046251,4.78893893849777e-08,12.5504
never_do_it,1.0,0.0002872737719046251,3.279237791945601e-07,9.7749
new_thing_and,2.0,0.0005745475438092502,4.7130745592740434e-07,10.2515
new_thing_like,1.0,0.0002872737719046251,6.306226522972311e-07,8.8314
no_matter_how,1.0,0.0002872737719046251,1.8966094805931765e-09,17.2086
nobody_can_do,1.0,0.0002872737719046251,6.256440524106741e-08,12.1648
north_for_winter,1.0,0.0002872737719046251,6.638133182076118e-10,18.7232
not_be_do,1.0,0.0002872737719046251,3.7042442689280247e-06,6.2771
not_do_it,4.0,0.0011490950876185005,2.787352123153761e-06,8.6874
not_do_something,1.0,0.0002872737719046251,5.868109732955286e-06,5.6134
not_get_injure,1.0,0.0002872737719046251,8.463619807147047e-09,15.0508
not_possible_that,1.0,0.0002872737719046251,4.2559916744510866e-07,9.3987
not_that_cold,1.0,0.0002872737719046251,2.1279958372255436e-07,10.3987
not_to_give,1.0,0.0002872737719046251,7.657560777894949e-08,11.8733
of_lawyer_like,1.0,0.0002872737719046251,2.83780193533754e-07,9.9834
of_like_potion,1.0,0.0002872737719046251,4.864803317721497e-07,9.2058
of_metal_be,1.0,0.0002872737719046251,8.620090089295987e-08,11.7024
of_pressure_like,1.0,0.0002872737719046251,3.6486024882911227e-07,9.6209
of_public_go,1.0,0.0002872737719046251,1.1948639727737011e-08,14.5533
of_scientist_that,1.0,0.0002872737719046251,2.2531720629446932e-07,10.3163
of_something_that,1.0,0.0002872737719046251,1.2016917669038365e-05,4.5793
of_that_stuff,1.0,0.0002872737719046251,2.5535950046706524e-06,6.8138
on_animal_to,1.0,0.0002872737719046251,4.954892268049673e-08,12.5013
on_the_lawyer,1.0,0.0002872737719046251,9.857627775383033e-08,11.5089
on_their_arm,1.0,0.0002872737719046251,2.6078380358156175e-10,20.0711
on_to_something,1.0,0.0002872737719046251,3.963913814439739e-06,6.1794
on_you_and,1.0,0.0002872737719046251,4.517818613246975e-06,5.9907
on_you_they,1.0,0.0002872737719046251,1.9089374422170316e-06,7.2335
one_place_in,1.0,0.0002872737719046251,5.760951297301773e-09,15.6058
"optimism_,_word",1.0,0.0002872737719046251,2.8449142208897643e-10,19.9456
or_be_free,1.0,0.0002872737719046251,7.183408407746656e-08,11.9655
or_feel_something,1.0,0.0002872737719046251,5.689828441779528e-07,8.9798
or_girl_who,2.0,0.0005745475438092502,1.0241691195203151e-07,12.4538
or_how_much,1.0,0.0002872737719046251,1.7069485325338586e-07,10.7168
or_in_the,1.0,0.0002872737719046251,1.036971233514319e-06,8.1139
or_it_be,1.0,0.0002872737719046251,5.459390389887457e-06,5.7175
or_long_something,1.0,0.0002872737719046251,1.4793553948626774e-06,7.6013
or_man_who,1.0,0.0002872737719046251,1.0241691195203151e-07,11.4538
or_measure_how,1.0,0.0002872737719046251,7.396776974313387e-07,8.6013
or_measure_it,1.0,0.0002872737719046251,1.4053876251195435e-06,7.6753
or_nobody_can,1.0,0.0002872737719046251,2.062562810145079e-08,13.7657
or_north_for,1.0,0.0002872737719046251,4.978599886557088e-09,15.8163
or_piece_of,1.0,0.0002872737719046251,1.2802113994003939e-08,14.4538
or_shoot_out,1.0,0.0002872737719046251,8.534742662669292e-09,15.0387
or_small_something,1.0,0.0002872737719046251,6.827794130135433e-07,8.7168
or_squeeze_something,1.0,0.0002872737719046251,2.2759313767118114e-07,10.3018
or_the_chair,1.0,0.0002872737719046251,1.1521902594603545e-07,11.2838
or_the_day,1.0,0.0002872737719046251,4.608761037841418e-07,9.2838
or_they_'re,1.0,0.0002872737719046251,7.467899829835631e-07,8.5875
or_too_tiny,1.0,0.0002872737719046251,4.9785998865570885e-09,15.8163
or_use_a,1.0,0.0002872737719046251,1.837103358139565e-06,7.2888
other_people_if,1.0,0.0002872737719046251,6.785120416822088e-08,12.0478
others_from_go,1.0,0.0002872737719046251,3.319066591038059e-09,16.4013
out_how_to,1.0,0.0002872737719046251,1.0810674039381103e-06,8.0538
out_of_jail,1.0,0.0002872737719046251,2.5604227988007878e-08,13.4538
out_to_see,1.0,0.0002872737719046251,4.5945364667369686e-07,9.2883
outside_and_invent,1.0,0.0002872737719046251,7.069611838911065e-08,11.9885
over_and_over,2.0,0.0005745475438092502,4.20810228506611e-08,13.737
over_the_winter,1.0,0.0002872737719046251,2.5604227988007878e-08,13.4538
own_a_place,1.0,0.0002872737719046251,5.248866737541615e-08,12.4181
own_the_company,1.0,0.0002872737719046251,2.560422798800788e-09,16.7757
paper_in_college,1.0,0.0002872737719046251,1.280211399400394e-09,17.7757
people_and_fight,1.0,0.0002872737719046251,1.7842353688680304e-07,10.6529
people_and_help,1.0,0.0002872737719046251,1.4273882950944244e-06,7.6529
people_and_surperhero,1.0,0.0002872737719046251,8.921176844340152e-08,11.6529
people_can_create,1.0,0.0002872737719046251,3.643860964589639e-07,9.6227
people_can_go,1.0,0.0002872737719046251,1.020281070085099e-06,8.1373
people_have_n't,1.0,0.0002872737719046251,1.1534704708597548e-06,7.9603
people_if_they,1.0,0.0002872737719046251,1.017768062523313e-06,8.1409
people_not_get,1.0,0.0002872737719046251,4.485718497787935e-07,9.3229
people_out_of,1.0,0.0002872737719046251,2.714048166728835e-07,10.0478
people_small_or,1.0,0.0002872737719046251,2.2617068056073623e-07,10.3108
people_that_help,1.0,0.0002872737719046251,3.5383146469946293e-06,6.3432
people_that_make,4.0,0.0011490950876185005,1.2162956599044036e-05,6.5619
people_that_study,1.0,0.0002872737719046251,1.990301988934479e-06,7.1733
people_to_do,1.0,0.0002872737719046251,1.0862475185819804e-05,4.725
people_to_work,1.0,0.0002872737719046251,7.16207155108998e-07,8.6478
people_use_right,1.0,0.0002872737719046251,2.6386579398752564e-08,13.4103
people_when_they,1.0,0.0002872737719046251,3.241779754703886e-06,6.4695
person_'s_life,1.0,0.0002872737719046251,3.3380326858439903e-07,9.7492
person_make_something,2.0,0.0005745475438092502,9.179589886070972e-06,5.9679
person_that_create,1.0,0.0002872737719046251,1.8359179772141943e-06,7.2898
person_that_discover,1.0,0.0002872737719046251,1.4687343817713555e-06,7.6117
person_that_do,5.0,0.0014363688595231256,1.670685359264917e-05,6.4258
person_that_help,2.0,0.0005745475438092502,2.937468763542711e-06,7.6117
person_that_invent,3.0,0.0008618213157138753,7.710855504299616e-06,6.8044
person_that_make,5.0,0.0014363688595231256,1.0097548874678067e-05,7.1523
person_that_save,3.0,0.0008618213157138753,1.4320160222270716e-05,5.9113
person_try_to,1.0,0.0002872737719046251,9.909784536099347e-07,8.1794
person_who_discover,1.0,0.0002872737719046251,6.008458834519183e-07,8.9012
person_who_do,3.0,0.0008618213157138753,6.8346219242655695e-06,6.9784
person_who_invent,2.0,0.0005745475438092502,3.1544408881225702e-06,7.5089
person_who_make,2.0,0.0005745475438092502,4.130815448731937e-06,7.1199
person_who_save,4.0,0.0011490950876185005,5.858247363656202e-06,7.6158
person_who_study,1.0,0.0002872737719046251,6.75951618883408e-07,8.7313
phone_or_the,1.0,0.0002872737719046251,3.8406341982011816e-08,12.8688
pick_them_up,1.0,0.0002872737719046251,2.8449142208897643e-10,19.9456
picture_from_a,1.0,0.0002872737719046251,1.4580185382060042e-08,14.2661
piece_of_metal,1.0,0.0002872737719046251,8.534742662669294e-10,18.3606
place_and_be,1.0,0.0002872737719046251,1.5300659908500376e-06,7.5527
place_for_the,1.0,0.0002872737719046251,8.065331816222483e-08,11.7984
place_in_a,1.0,0.0002872737719046251,7.085970095681181e-07,8.6632
place_that_people,1.0,0.0002872737719046251,1.9903019889344788e-06,7.1733
place_to_place,1.0,0.0002872737719046251,1.8243012441455614e-07,10.6209
police_not_to,1.0,0.0002872737719046251,3.828780388947474e-08,12.8733
possible_that_he,1.0,0.0002872737719046251,1.7524671600680947e-07,10.6788
potion_and_all,1.0,0.0002872737719046251,6.059667290495199e-08,12.2109
potion_and_invention,1.0,0.0002872737719046251,2.0198890968317328e-08,13.7959
potion_and_medicinas,1.0,0.0002872737719046251,2.0198890968317328e-08,13.7959
press_and_you,1.0,0.0002872737719046251,8.214215660449047e-07,8.4501
pressure_be_too,1.0,0.0002872737719046251,1.5085157656267978e-07,10.8951
pressure_because_the,1.0,0.0002872737719046251,2.304380518920709e-08,13.6058
pressure_how_hot,1.0,0.0002872737719046251,8.534742662669293e-09,15.0387
pressure_like_something,1.0,0.0002872737719046251,3.2432022118143313e-06,6.4689
pressure_on_you,1.0,0.0002872737719046251,5.726812326651095e-07,8.9705
principal_you_be,1.0,0.0002872737719046251,5.842505504967279e-07,8.9416
problem_of_something,1.0,0.0002872737719046251,1.365558826027087e-07,11.0387
protect_or_save,1.0,0.0002872737719046251,3.328549638441024e-07,9.7533
protect_someone_in,1.0,0.0002872737719046251,4.1094785920752643e-07,9.4493
public_go_there,1.0,0.0002872737719046251,2.6552532728304472e-09,16.7232
push-_hurry_i,1.0,0.0002872737719046251,9.957199773114174e-10,18.1383
push_or_squeeze,1.0,0.0002872737719046251,9.957199773114177e-09,14.8163
push_something_really,1.0,0.0002872737719046251,1.593151963698268e-07,10.8163
push_you_to,1.0,0.0002872737719046251,3.846798179013109e-06,6.2226
put_metal_in,1.0,0.0002872737719046251,3.840634198201182e-09,16.1907
put_out_lava,1.0,0.0002872737719046251,1.7069485325338586e-09,17.3606
read_thing_to,1.0,0.0002872737719046251,2.702668509845276e-07,10.0538
really_do_good,1.0,0.0002872737719046251,7.766615823029056e-08,11.8529
really_good_school,1.0,0.0002872737719046251,6.827794130135434e-09,15.3606
really_hard_that,1.0,0.0002872737719046251,4.756696577327685e-07,9.2383
really_hard_to,1.0,0.0002872737719046251,2.567535084353012e-07,10.1278
represent_something_else,1.0,0.0002872737719046251,9.103725506847246e-08,11.6237
represent_your_service,1.0,0.0002872737719046251,9.483047402965882e-10,18.2086
rescue_someone_'s,1.0,0.0002872737719046251,2.435246573081638e-07,10.2041
resin_or_they,1.0,0.0002872737719046251,2.133685665667323e-08,13.7168
resource_and_we,1.0,0.0002872737719046251,8.41620457013222e-09,15.0589
resource_in_the,1.0,0.0002872737719046251,1.7282853891905318e-07,10.6989
rock_and_it,1.0,0.0002872737719046251,2.558526189320195e-07,10.1329
rock_or_piece,1.0,0.0002872737719046251,1.4224571104448822e-09,17.6237
ruler_and_i,1.0,0.0002872737719046251,2.827844735564426e-07,9.9885
ruler_and_measure,1.0,0.0002872737719046251,5.251711651762505e-07,9.0954
ruler_and_rock,1.0,0.0002872737719046251,4.0397781936634655e-08,12.7959
ruler_if_i,1.0,0.0002872737719046251,1.075377575496331e-07,11.3834
ruler_that_you,1.0,0.0002872737719046251,1.2217199630189002e-05,4.5554
ruler_to_know,1.0,0.0002872737719046251,2.972935360829803e-07,9.9163
ruler_to_measure,1.0,0.0002872737719046251,7.026938125597717e-07,8.6753
ruler_to_see,1.0,0.0002872737719046251,4.5945364667369686e-07,9.2883
ruler_you_'re,1.0,0.0002872737719046251,2.4295567446398586e-06,6.8856
sad_you_feel,1.0,0.0002872737719046251,2.892329457904594e-08,13.2779
save_a_life,1.0,0.0002872737719046251,2.2745089196013666e-06,6.9807
save_a_person,4.0,0.0011490950876185005,1.0007839246246013e-05,6.8432
save_others_from,1.0,0.0002872737719046251,9.245971217891734e-09,14.9232
save_people_and,3.0,0.0008618213157138753,6.958517938585319e-06,6.9525
save_somebody_'s,1.0,0.0002872737719046251,2.6628397107528196e-06,6.7533
save_someone_'s,2.0,0.0005745475438092502,6.33164109001226e-06,6.5037
save_something_or,1.0,0.0002872737719046251,8.876132369176063e-06,5.0164
save_the_day,11.0,0.003160011490950876,1.1982778698387688e-06,11.3648
save_the_world,5.0,0.0014363688595231256,5.991389349193844e-07,11.2272
save_your_life,3.0,0.0008618213157138753,1.8491942435783467e-07,12.1863
say_if_he/she,1.0,0.0002872737719046251,2.560422798800788e-09,16.7757
say_she_'s,1.0,0.0002872737719046251,3.034575168949082e-09,16.5306
say_that_'s,1.0,0.0002872737719046251,5.340852297350385e-07,9.0711
say_they_'re,1.0,0.0002872737719046251,9.957199773114174e-08,11.4944
school_and_you,1.0,0.0002872737719046251,3.2856862641796187e-06,6.4501
school_you_get,1.0,0.0002872737719046251,9.718226978559433e-07,8.2075
science_and_like,1.0,0.0002872737719046251,2.558526189320195e-06,6.811
science_and_potion,1.0,0.0002872737719046251,3.2318225549307724e-07,9.7959
science_and_stuff,1.0,0.0002872737719046251,9.156830572303856e-07,8.2934
scientist_be_somebody,1.0,0.0002872737719046251,3.2325337834859944e-07,9.7955
scientist_invent_a,1.0,0.0002872737719046251,3.6742067162791303e-07,9.6108
scientist_that_make,1.0,0.0002872737719046251,6.884692414553228e-07,8.7048
score_and_then,1.0,0.0002872737719046251,3.3664818280528882e-09,16.3808
see_how_big,4.0,0.0011490950876185005,2.2569652819058797e-07,12.3138
see_how_high,1.0,0.0002872737719046251,4.836354175512599e-08,12.5362
see_how_long,3.0,0.0008618213157138753,2.0957534760554596e-07,12.0057
see_how_tall,3.0,0.0008618213157138753,1.1284826409529398e-07,12.8988
see_how_tall/wide,1.0,0.0002872737719046251,1.6121180585041998e-08,14.1212
see_if_it,1.0,0.0002872737719046251,8.270165640126544e-07,8.4403
see_if_something,1.0,0.0002872737719046251,1.7410875031845357e-06,7.3663
see_if_they,1.0,0.0002872737719046251,3.2645390684710044e-07,9.7813
see_the_height,1.0,0.0002872737719046251,6.529078136942009e-08,12.1033
send_to_mexico,1.0,0.0002872737719046251,9.008895032817588e-09,14.9607
shake_and_then,1.0,0.0002872737719046251,6.7329636561057764e-09,15.3808
shark_be_good,1.0,0.0002872737719046251,1.436681681549331e-08,14.2874
she_'s_a,1.0,0.0002872737719046251,9.331318644518427e-08,11.5881
sister_they_be,1.0,0.0002872737719046251,7.183408407746654e-08,11.9655
sit_at_lawyer,1.0,0.0002872737719046251,8.297666477595147e-10,18.4013
size_be_this,1.0,0.0002872737719046251,5.746726726197324e-08,12.2874
size_it_be,1.0,0.0002872737719046251,1.455837437303322e-06,7.6244
size_of_something,1.0,0.0002872737719046251,5.462235304108348e-07,9.0387
size_you_be,1.0,0.0002872737719046251,4.674004403973823e-06,5.9416
"small_,_long",1.0,0.0002872737719046251,1.109516546147008e-08,14.6602
small_or_big,3.0,0.0008618213157138753,5.974319863868505e-08,13.8163
small_or_too,1.0,0.0002872737719046251,2.9871599319342524e-08,13.2314
small_something_be,1.0,0.0002872737719046251,2.2986906904789294e-06,6.9655
smash_on_to,1.0,0.0002872737719046251,2.4774461340248366e-08,13.5013
so_it_no,1.0,0.0002872737719046251,1.0810674039381103e-08,14.6977
soda_it_explode,1.0,0.0002872737719046251,2.8828464105016277e-08,13.2826
solve_the_problem,1.0,0.0002872737719046251,5.120845597601576e-09,15.7757
some_comic_book,1.0,0.0002872737719046251,2.133685665667323e-10,20.3606
some_person_who,1.0,0.0002872737719046251,2.2531720629446932e-07,10.3163
somebody_'s_life,1.0,0.0002872737719046251,3.4138970650677167e-07,9.7168
somebody_and_your,1.0,0.0002872737719046251,7.574584113118997e-07,8.567
somebody_find_you,1.0,0.0002872737719046251,5.206193024228267e-07,9.108
somebody_invent_something,1.0,0.0002872737719046251,7.169183836642205e-06,5.3245
somebody_make_toothpaste,1.0,0.0002872737719046251,5.867635580585138e-08,12.2574
somebody_need_to,1.0,0.0002872737719046251,8.108005529535827e-07,8.4689
somebody_that_discover,1.0,0.0002872737719046251,1.5021147086297954e-06,7.5793
somebody_that_do,1.0,0.0002872737719046251,1.708655481066392e-05,4.0715
somebody_that_help,1.0,0.0002872737719046251,3.004229417259591e-06,6.5793
somebody_that_invent,1.0,0.0002872737719046251,7.886102220306425e-06,5.187
somebody_that_make,1.0,0.0002872737719046251,1.0327038621829841e-05,4.7979
somebody_that_protect,2.0,0.0005745475438092502,1.1265860314723464e-06,8.9943
somebody_that_save,8.0,0.002298190175237001,1.4645618409140505e-05,7.2939
somebody_that_study,1.0,0.0002872737719046251,1.6898790472085198e-06,7.4094
somebody_that_try,1.0,0.0002872737719046251,1.8776433857872442e-06,7.2574
somebody_that_use,1.0,0.0002872737719046251,3.9430511101532125e-06,6.187
somebody_who_argue,1.0,0.0002872737719046251,7.681268396402363e-08,11.8688
somebody_who_be,1.0,0.0002872737719046251,7.758081080366387e-06,5.2106
somebody_who_catch,1.0,0.0002872737719046251,7.681268396402363e-08,11.8688
somebody_who_discover,1.0,0.0002872737719046251,6.145014717121891e-07,8.8688
somebody_who_help,1.0,0.0002872737719046251,1.2290029434243781e-06,7.8688
somebody_who_invent,1.0,0.0002872737719046251,3.2261327264889924e-06,6.4765
somebody_who_make,2.0,0.0005745475438092502,4.2246976180212995e-06,7.0874
somebody_who_save,2.0,0.0005745475438092502,5.991389349193844e-06,6.5834
somebody_who_say,1.0,0.0002872737719046251,3.0725073585609453e-07,9.8688
somebody_who_test,1.0,0.0002872737719046251,1.5362536792804726e-07,10.8688
someone_'s_do,1.0,0.0002872737719046251,7.386914605014302e-06,5.2813
someone_'s_life,4.0,0.0011490950876185005,8.117488576938794e-07,10.4672
someone_be_analyze,1.0,0.0002872737719046251,2.562082332096307e-07,10.1309
someone_be_go,1.0,0.0002872737719046251,7.17383052986966e-06,5.3235
someone_be_like,1.0,0.0002872737719046251,2.4339782154914914e-05,3.561
someone_be_make,1.0,0.0002872737719046251,1.4091452826529686e-05,4.3495
someone_be_push,1.0,0.0002872737719046251,1.793457632467415e-06,7.3235
someone_be_sad,1.0,0.0002872737719046251,2.562082332096307e-07,10.1309
someone_else_be,1.0,0.0002872737719046251,1.5372493992577841e-06,7.5459
someone_fall_someone,1.0,0.0002872737719046251,5.428570485827818e-07,9.0476
someone_have_a,1.0,0.0002872737719046251,5.304271441993444e-06,5.7591
someone_hold_you,1.0,0.0002872737719046251,1.856875511974749e-06,7.2734
someone_in_court,1.0,0.0002872737719046251,2.739652394716843e-07,10.0342
someone_invent_something,1.0,0.0002872737719046251,1.7046726011571468e-05,4.0749
someone_make_something,1.0,0.0002872737719046251,2.232309358658168e-05,3.6858
someone_save_people,1.0,0.0002872737719046251,1.0486780555332804e-05,4.7758
someone_save_the,1.0,0.0002872737719046251,1.068464433939569e-05,4.7488
someone_save_you,1.0,0.0002872737719046251,4.827876331134348e-05,2.573
someone_that_create,3.0,0.0008618213157138753,4.464618717316337e-06,7.5927
someone_that_discover,1.0,0.0002872737719046251,3.5716949738530697e-06,6.3297
someone_that_do,3.0,0.0008618213157138753,4.062803032757866e-05,4.4068
someone_that_experiment,1.0,0.0002872737719046251,7.589851819437773e-06,5.2422
someone_that_help,4.0,0.0011490950876185005,7.143389947706139e-06,7.3297
someone_that_invent,6.0,0.0017236426314277506,1.8751398612728614e-05,6.5223
someone_that_investigate,1.0,0.0002872737719046251,4.464618717316337e-07,9.3297
someone_that_know,1.0,0.0002872737719046251,4.911080589047971e-06,5.8702
someone_that_make,6.0,0.0017236426314277506,2.455540294523985e-05,6.1333
someone_that_protect,1.0,0.0002872737719046251,2.678771230389802e-06,6.7447
someone_that_save,9.0,0.002585463947141626,3.482402599506743e-05,6.2142
someone_that_study,1.0,0.0002872737719046251,4.018156845584703e-06,6.1597
someone_that_work,1.0,0.0002872737719046251,2.678771230389802e-06,6.7447
someone_who_create,1.0,0.0002872737719046251,1.8264349298112288e-06,7.2973
someone_who_defend,1.0,0.0002872737719046251,3.6528698596224577e-07,9.6192
someone_who_do,2.0,0.0005745475438092502,1.662055786128218e-05,5.1114
someone_who_go,1.0,0.0002872737719046251,5.114017803471441e-06,5.8118
someone_who_help,1.0,0.0002872737719046251,2.922295887697966e-06,6.6192
someone_who_invent,7.0,0.002010916403332376,7.671026705207161e-06,8.0342
someone_who_make,3.0,0.0008618213157138753,1.0045392113961758e-05,6.4228
someone_who_protect,2.0,0.0005745475438092502,1.0958609578867373e-06,9.0342
someone_who_save,13.0,0.0037345590347601263,1.4246192452527585e-05,8.0342
someone_who_study,3.0,0.0008618213157138753,1.643791436830106e-06,9.0342
someone_who_use,1.0,0.0002872737719046251,3.8355133526035805e-06,6.2269
something_a_lot,1.0,0.0002872737719046251,3.2659615255814494e-06,6.4588
something_about_self,1.0,0.0002872737719046251,3.413897065067717e-08,13.0387
something_and_it,1.0,0.0002872737719046251,2.0468209514561558e-05,3.811
something_and_make,1.0,0.0002872737719046251,1.4812520043432704e-05,4.2775
something_and_use,1.0,0.0002872737719046251,5.655689471128851e-06,5.6666
something_and_you,1.0,0.0002872737719046251,6.571372528359237e-05,2.1282
something_be_about,1.0,0.0002872737719046251,3.4480360357183947e-06,6.3805
something_be_big,2.0,0.0005745475438092502,5.363611611117503e-06,6.7431
something_be_close,1.0,0.0002872737719046251,1.1493453452394647e-06,7.9655
something_be_complicate,1.0,0.0002872737719046251,3.831151150798216e-07,9.5504
something_be_erupt,1.0,0.0002872737719046251,3.831151150798216e-07,9.5504
something_be_go,1.0,0.0002872737719046251,1.0727223222235005e-05,4.7431
something_be_gon,1.0,0.0002872737719046251,3.831151150798216e-07,9.5504
something_be_hard,1.0,0.0002872737719046251,7.27918718651661e-06,5.3025
something_be_heavy,1.0,0.0002872737719046251,1.1493453452394647e-06,7.9655
something_be_hurt,1.0,0.0002872737719046251,7.662302301596432e-07,8.5504
something_be_not,1.0,0.0002872737719046251,6.512956956356967e-06,5.463
something_be_small,1.0,0.0002872737719046251,2.2986906904789294e-06,6.9655
something_be_smash,1.0,0.0002872737719046251,3.831151150798216e-07,9.5504
something_be_super,1.0,0.0002872737719046251,3.831151150798216e-07,9.5504
something_blow_up,2.0,0.0005745475438092502,1.3655588260270867e-07,12.0387
something_can_not,1.0,0.0002872737719046251,1.8700569478648718e-06,7.2632
something_else_hard,1.0,0.0002872737719046251,4.324269615752441e-07,9.3758
something_explode_or,1.0,0.0002872737719046251,1.820745101369449e-06,7.3018
